epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
182,6001.4,0.6986,0.42606,0.00638,0.86137,0.73727,0.8157,0.61547,1.01543,0.87199,0.01536,0.000173451,0.000173451,0.000173451
183,6043.28,0.71001,0.45305,0.00627,0.85882,0.73376,0.82229,0.62117,0.97568,0.8595,0.014,0.0001652,0.0001652,0.0001652
184,6075.37,0.72582,0.45253,0.00665,0.86051,0.74392,0.82008,0.62067,0.99794,0.88132,0.01495,0.000156948,0.000156948,0.000156948
185,6107.35,0.70595,0.44241,0.00633,0.87687,0.75055,0.82587,0.61664,1.01317,0.86061,0.01462,0.000148696,0.000148696,0.000148696
186,6139.29,0.69054,0.42887,0.00614,0.83187,0.76136,0.82346,0.62088,1.00504,0.85162,0.01469,0.000140445,0.000140445,0.000140445
187,6171.68,0.70689,0.43501,0.00674,0.81253,0.76612,0.82372,0.6207,1.0026,0.87856,0.01495,0.000132193,0.000132193,0.000132193
188,6203.87,0.69811,0.45093,0.00633,0.83039,0.76767,0.82685,0.62454,0.99236,0.87214,0.01451,0.000123941,0.000123941,0.000123941
189,6235.96,0.69876,0.44122,0.00642,0.84869,0.76291,0.82471,0.62733,0.97749,0.86841,0.01414,0.00011569,0.00011569,0.00011569
190,6269.27,0.7139,0.4572,0.00643,0.84927,0.7554,0.83086,0.6262,0.98721,0.85483,0.01446,0.000107438,0.000107438,0.000107438
191,6323.5,0.6032,0.3394,0.00844,0.83663,0.76771,0.82138,0.6217,1.00054,0.84098,0.01476,9.91865e-05,9.91865e-05,9.91865e-05
192,6355.06,0.59326,0.32127,0.00843,0.82062,0.7803,0.82916,0.62149,1.00469,0.8428,0.0148,9.09349e-05,9.09349e-05,9.09349e-05
193,6386.87,0.62708,0.34257,0.00871,0.79891,0.78157,0.82435,0.61633,1.02869,0.84807,0.01611,8.26832e-05,8.26832e-05,8.26832e-05
194,6418.47,0.60264,0.31757,0.00838,0.83424,0.76135,0.82606,0.62255,1.00131,0.85187,0.01491,7.44316e-05,7.44316e-05,7.44316e-05
195,6451.72,0.60418,0.3376,0.00808,0.8224,0.76149,0.82543,0.62646,0.99749,0.84422,0.01465,6.61799e-05,6.61799e-05,6.61799e-05
196,6484.33,0.59644,0.31143,0.00807,0.81313,0.7728,0.82224,0.62292,1.00795,0.87442,0.01513,5.79283e-05,5.79283e-05,5.79283e-05
197,6515.92,0.57801,0.31909,0.00746,0.83419,0.75736,0.82269,0.62331,0.99115,0.88062,0.01475,4.96766e-05,4.96766e-05,4.96766e-05
198,6553.12,0.58893,0.30945,0.00838,0.84021,0.75253,0.8234,0.6246,0.98352,0.87379,0.01427,4.1425e-05,4.1425e-05,4.1425e-05
199,6584.99,0.60371,0.33064,0.00816,0.84562,0.74857,0.82196,0.62375,0.98871,0.88209,0.01437,3.31733e-05,3.31733e-05,3.31733e-05
200,6619.45,0.59048,0.32966,0.00812,0.83162,0.75126,0.81854,0.61803,0.99553,0.89466,0.01484,2.49217e-05,2.49217e-05,2.49217e-05
